50 0.0 5
1 942 417
2 393 977
3 287 680
4 314 843
5 637 929
6 346 199
7 852 786
8 191 598
9 270 33
10 252 736
11 556 911
12 680 365
13 951 311
14 922 569
15 736 925
16 619 553
17 285 384
18 4 248
19 275 336
20 144 556
21 928 433
22 670 534
23 349 259
24 262 70
25 182 250
26 69 330
27 230 331
28 470 727
29 794 731
30 734 428
31 746 789
32 39 254
33 16 886
34 943 530
35 23 51
36 955 569
37 747 341
38 108 710
39 608 365
40 659 620
41 611 287
42 464 856
43 817 195
44 531 839
45 361 197
46 310 102
47 761 265
48 821 905
49 499 141
50 136 827
opening costs
90 484 399 797 840 727 792 381 976 104 383 90 908 887 798 912 971 704 763 573 117 767 805 362 605 463 901 247 666 962 904 412 257 12 997 799 282 597 981 115 26 905 399 684 912 820 97 515 396 333 
star costs
0.0 785.0 706.0 759.0 596.0 635.0 380.0 773.0 774.0 761.0 627.0 268.0 107.0 154.0 549.0 351.0 658.0 954.0 672.0 811.0 22.0 297.0 614.0 764.0 779.0 878.0 718.0 565.0 348.0 209.0 421.0 918.0 1038.0 114.0 990.0 153.0 210.0 884.0 339.0 349.0 356.0 650.0 255.0 590.0 622.0 707.0 237.0 503.0 522.0 905.0 
785.0 0.0 316.0 156.0 249.0 780.0 498.0 430.0 952.0 280.0 176.0 676.0 869.0 669.0 347.0 481.0 603.0 827.0 652.0 490.0 763.0 523.0 720.0 917.0 758.0 724.0 667.0 262.0 471.0 647.0 400.0 806.0 388.0 709.0 998.0 695.0 728.0 391.0 649.0 446.0 724.0 141.0 890.0 196.0 781.0 879.0 802.0 435.0 843.0 298.0 
706.0 316.0 0.0 166.0 430.0 485.0 575.0 127.0 648.0 67.0 355.0 504.0 760.0 645.0 512.0 356.0 297.0 517.0 345.0 190.0 687.0 410.0 426.0 611.0 443.0 413.0 354.0 189.0 510.0 514.0 472.0 493.0 341.0 673.0 683.0 678.0 572.0 182.0 450.0 377.0 510.0 250.0 719.0 292.0 489.0 579.0 631.0 580.0 580.0 211.0 
759.0 156.0 166.0 0.0 335.0 645.0 542.0 275.0 812.0 124.0 252.0 603.0 830.0 667.0 430.0 421.0 460.0 671.0 509.0 334.0 739.0 472.0 586.0 775.0 608.0 569.0 519.0 195.0 493.0 591.0 436.0 651.0 302.0 703.0 844.0 698.0 663.0 246.0 562.0 411.0 631.0 151.0 821.0 218.0 648.0 742.0 731.0 511.0 726.0 179.0 
596.0 249.0 430.0 335.0 0.0 786.0 259.0 556.0 969.0 431.0 83.0 566.0 694.0 460.0 100.0 377.0 649.0 930.0 695.0 619.0 576.0 397.0 730.0 938.0 818.0 826.0 724.0 263.0 253.0 511.0 178.0 902.0 623.0 503.0 1072.0 481.0 599.0 573.0 565.0 310.0 643.0 188.0 756.0 140.0 783.0 890.0 676.0 186.0 800.0 512.0 
635.0 780.0 485.0 645.0 786.0 0.0 775.0 429.0 183.0 546.0 743.0 373.0 616.0 685.0 825.0 448.0 195.0 346.0 155.0 411.0 628.0 467.0 61.0 154.0 172.0 307.0 176.0 543.0 696.0 451.0 713.0 312.0 763.0 683.0 356.0 713.0 426.0 564.0 311.0 525.0 280.0 668.0 472.0 667.0 16.0 104.0 421.0 851.0 164.0 663.0 
380.0 498.0 575.0 542.0 259.0 775.0 0.0 688.0 952.0 603.0 322.0 455.0 486.0 229.0 182.0 330.0 696.0 1005.0 732.0 745.0 362.0 311.0 729.0 928.0 859.0 907.0 771.0 387.0 80.0 377.0 107.0 972.0 842.0 272.0 1108.0 241.0 458.0 748.0 487.0 255.0 555.0 395.0 593.0 326.0 767.0 873.0 529.0 123.0 736.0 718.0 
773.0 430.0 127.0 275.0 556.0 429.0 688.0 0.0 571.0 151.0 481.0 542.0 813.0 732.0 636.0 431.0 234.0 397.0 276.0 64.0 756.0 484.0 375.0 533.0 349.0 295.0 270.0 308.0 618.0 569.0 587.0 377.0 337.0 756.0 573.0 765.0 613.0 140.0 478.0 469.0 523.0 376.0 745.0 417.0 436.0 511.0 661.0 701.0 552.0 236.0 
774.0 952.0 648.0 812.0 969.0 183.0 952.0 571.0 0.0 704.0 924.0 528.0 736.0 845.0 1007.0 627.0 352.0 343.0 304.0 538.0 771.0 642.0 240.0 38.0 235.0 359.0 301.0 723.0 873.0 610.0 894.0 320.0 891.0 837.0 248.0 870.0 568.0 697.0 474.0 705.0 426.0 846.0 571.0 848.0 188.0 80.0 544.0 1032.0 254.0 806.0 
761.0 280.0 67.0 124.0 431.0 546.0 603.0 151.0 704.0 0.0 351.0 567.0 819.0 691.0 520.0 411.0 354.0 548.0 401.0 210.0 741.0 465.0 487.0 667.0 492.0 446.0 406.0 219.0 543.0 573.0 497.0 527.0 280.0 722.0 723.0 723.0 634.0 147.0 515.0 424.0 575.0 244.0 783.0 298.0 550.0 637.0 694.0 594.0 645.0 148.0 
627.0 176.0 355.0 252.0 83.0 743.0 322.0 481.0 924.0 351.0 0.0 560.0 719.0 501.0 181.0 364.0 593.0 863.0 640.0 544.0 606.0 394.0 685.0 891.0 760.0 759.0 666.0 204.0 299.0 515.0 226.0 837.0 541.0 544.0 1012.0 526.0 602.0 492.0 549.0 309.0 627.0 108.0 763.0 77.0 741.0 846.0 678.0 266.0 773.0 429.0 
268.0 676.0 504.0 603.0 566.0 373.0 455.0 542.0 528.0 567.0 560.0 0.0 277.0 317.0 563.0 198.0 396.0 687.0 407.0 570.0 258.0 170.0 348.0 512.0 512.0 613.0 452.0 419.0 384.0 83.0 430.0 651.0 845.0 311.0 729.0 343.0 72.0 668.0 72.0 256.0 105.0 537.0 219.0 497.0 361.0 454.0 129.0 559.0 288.0 714.0 
107.0 869.0 760.0 830.0 694.0 616.0 486.0 813.0 736.0 819.0 719.0 277.0 0.0 260.0 651.0 411.0 670.0 950.0 677.0 844.0 125.0 359.0 605.0 730.0 772.0 883.0 722.0 636.0 449.0 247.0 521.0 914.0 1098.0 220.0 964.0 259.0 207.0 933.0 348.0 426.0 341.0 731.0 178.0 675.0 601.0 675.0 196.0 609.0 483.0 965.0 
154.0 669.0 645.0 667.0 460.0 685.0 229.0 732.0 845.0 691.0 501.0 317.0 260.0 0.0 402.0 304.0 664.0 973.0 688.0 779.0 137.0 255.0 652.0 828.0 806.0 886.0 732.0 479.0 207.0 235.0 282.0 938.0 960.0 45.0 1038.0 33.0 288.0 827.0 375.0 268.0 420.0 541.0 389.0 476.0 674.0 770.0 345.0 351.0 602.0 828.0 
549.0 347.0 512.0 430.0 100.0 825.0 182.0 636.0 1007.0 520.0 181.0 563.0 651.0 402.0 0.0 390.0 705.0 998.0 748.0 698.0 529.0 397.0 771.0 978.0 874.0 894.0 781.0 332.0 203.0 498.0 137.0 968.0 722.0 446.0 1128.0 418.0 585.0 664.0 575.0 315.0 651.0 281.0 735.0 223.0 819.0 927.0 661.0 88.0 820.0 608.0 
351.0 481.0 356.0 421.0 377.0 448.0 330.0 431.0 627.0 411.0 364.0 198.0 411.0 304.0 390.0 0.0 375.0 687.0 407.0 476.0 332.0 55.0 400.0 601.0 532.0 594.0 448.0 230.0 250.0 170.0 269.0 653.0 689.0 325.0 780.0 337.0 248.0 535.0 189.0 79.0 267.0 341.0 410.0 300.0 440.0 547.0 322.0 406.0 430.0 556.0 
658.0 603.0 297.0 460.0 649.0 195.0 696.0 234.0 352.0 354.0 593.0 396.0 670.0 664.0 705.0 375.0 0.0 313.0 50.0 223.0 645.0 414.0 141.0 315.0 170.0 223.0 77.0 390.0 617.0 452.0 614.0 279.0 570.0 675.0 424.0 696.0 464.0 371.0 324.0 443.0 341.0 505.0 565.0 518.0 202.0 284.0 491.0 748.0 324.0 468.0 
954.0 827.0 517.0 671.0 930.0 346.0 1005.0 397.0 343.0 548.0 863.0 687.0 950.0 973.0 998.0 687.0 313.0 0.0 285.0 339.0 943.0 725.0 346.0 314.0 179.0 105.0 241.0 669.0 926.0 752.0 919.0 36.0 639.0 981.0 198.0 1004.0 749.0 474.0 616.0 754.0 609.0 763.0 815.0 792.0 361.0 340.0 758.0 1049.0 507.0 594.0 
672.0 652.0 345.0 509.0 695.0 155.0 732.0 276.0 304.0 401.0 640.0 407.0 677.0 688.0 748.0 407.0 50.0 285.0 0.0 257.0 661.0 442.0 107.0 267.0 127.0 207.0 46.0 437.0 653.0 469.0 654.0 250.0 608.0 696.0 381.0 719.0 473.0 410.0 335.0 478.0 340.0 554.0 561.0 565.0 164.0 237.0 492.0 789.0 297.0 511.0 
811.0 490.0 190.0 334.0 619.0 411.0 745.0 64.0 538.0 210.0 544.0 570.0 844.0 779.0 698.0 476.0 223.0 339.0 257.0 0.0 794.0 527.0 361.0 501.0 309.0 239.0 241.0 369.0 674.0 604.0 646.0 320.0 354.0 800.0 520.0 812.0 641.0 159.0 502.0 519.0 539.0 439.0 764.0 480.0 420.0 484.0 683.0 762.0 547.0 272.0 
22.0 763.0 687.0 739.0 576.0 628.0 362.0 756.0 771.0 741.0 606.0 258.0 125.0 137.0 529.0 332.0 645.0 943.0 661.0 794.0 0.0 278.0 605.0 759.0 769.0 866.0 706.0 545.0 327.0 195.0 400.0 907.0 1019.0 99.0 983.0 139.0 204.0 866.0 328.0 328.0 350.0 628.0 263.0 568.0 615.0 702.0 237.0 484.0 519.0 885.0 
297.0 523.0 410.0 472.0 397.0 467.0 311.0 484.0 642.0 465.0 394.0 170.0 359.0 255.0 397.0 55.0 414.0 725.0 442.0 527.0 278.0 0.0 423.0 618.0 565.0 635.0 485.0 278.0 233.0 124.0 267.0 691.0 743.0 274.0 808.0 288.0 208.0 589.0 181.0 87.0 254.0 383.0 370.0 336.0 458.0 563.0 284.0 401.0 429.0 610.0 
614.0 720.0 426.0 586.0 730.0 61.0 729.0 375.0 240.0 487.0 685.0 348.0 605.0 652.0 771.0 400.0 141.0 346.0 107.0 361.0 605.0 423.0 0.0 209.0 168.0 289.0 140.0 484.0 649.0 421.0 663.0 311.0 710.0 653.0 387.0 681.0 407.0 512.0 280.0 476.0 264.0 608.0 473.0 608.0 64.0 162.0 413.0 801.0 191.0 607.0 
764.0 917.0 611.0 775.0 938.0 154.0 928.0 533.0 38.0 667.0 891.0 512.0 730.0 828.0 978.0 601.0 315.0 314.0 267.0 501.0 759.0 618.0 209.0 0.0 197.0 324.0 263.0 690.0 849.0 593.0 867.0 290.0 853.0 822.0 240.0 854.0 556.0 659.0 455.0 679.0 411.0 812.0 569.0 815.0 162.0 58.0 536.0 1005.0 248.0 768.0 
779.0 758.0 443.0 608.0 818.0 172.0 859.0 349.0 235.0 492.0 760.0 512.0 772.0 806.0 874.0 532.0 170.0 179.0 127.0 309.0 769.0 565.0 168.0 197.0 0.0 139.0 95.0 558.0 779.0 580.0 781.0 144.0 658.0 811.0 255.0 837.0 573.0 466.0 442.0 604.0 431.0 669.0 638.0 685.0 187.0 196.0 580.0 916.0 336.0 579.0 
878.0 724.0 413.0 569.0 826.0 307.0 907.0 295.0 359.0 446.0 759.0 613.0 883.0 886.0 894.0 594.0 223.0 105.0 207.0 239.0 866.0 635.0 289.0 324.0 139.0 0.0 162.0 565.0 829.0 673.0 818.0 82.0 559.0 897.0 283.0 918.0 679.0 382.0 541.0 658.0 544.0 658.0 761.0 688.0 321.0 332.0 696.0 947.0 470.0 502.0 
718.0 667.0 354.0 519.0 724.0 176.0 771.0 270.0 301.0 406.0 666.0 452.0 722.0 732.0 781.0 448.0 77.0 241.0 46.0 241.0 706.0 485.0 140.0 263.0 95.0 162.0 0.0 464.0 692.0 514.0 690.0 206.0 595.0 741.0 349.0 764.0 518.0 399.0 380.0 518.0 384.0 575.0 603.0 591.0 188.0 243.0 536.0 824.0 330.0 505.0 
565.0 262.0 189.0 195.0 263.0 543.0 387.0 308.0 723.0 219.0 204.0 419.0 636.0 479.0 332.0 230.0 390.0 669.0 437.0 369.0 545.0 278.0 484.0 690.0 558.0 565.0 464.0 0.0 325.0 399.0 283.0 640.0 482.0 513.0 811.0 511.0 476.0 363.0 388.0 218.0 463.0 130.0 636.0 128.0 542.0 646.0 547.0 394.0 587.0 349.0 
348.0 471.0 510.0 493.0 253.0 696.0 80.0 618.0 873.0 543.0 299.0 384.0 449.0 207.0 203.0 250.0 617.0 926.0 653.0 674.0 327.0 233.0 649.0 849.0 779.0 829.0 692.0 325.0 0.0 309.0 76.0 894.0 794.0 251.0 1029.0 229.0 393.0 687.0 411.0 175.0 481.0 353.0 537.0 285.0 688.0 794.0 468.0 177.0 660.0 665.0 
209.0 647.0 514.0 591.0 511.0 451.0 377.0 569.0 610.0 573.0 515.0 83.0 247.0 235.0 498.0 170.0 452.0 752.0 469.0 604.0 195.0 124.0 421.0 593.0 580.0 673.0 514.0 399.0 309.0 0.0 362.0 717.0 852.0 233.0 805.0 263.0 88.0 687.0 141.0 207.0 188.0 507.0 248.0 459.0 439.0 535.0 166.0 485.0 371.0 719.0 
421.0 400.0 472.0 436.0 178.0 713.0 107.0 587.0 894.0 497.0 226.0 430.0 521.0 282.0 137.0 269.0 614.0 919.0 654.0 646.0 400.0 267.0 663.0 867.0 781.0 818.0 690.0 283.0 76.0 362.0 0.0 887.0 737.0 326.0 1034.0 304.0 449.0 643.0 446.0 191.0 520.0 290.0 599.0 221.0 707.0 814.0 525.0 139.0 694.0 612.0 
918.0 806.0 493.0 651.0 902.0 312.0 972.0 377.0 320.0 527.0 837.0 651.0 914.0 938.0 968.0 653.0 279.0 36.0 250.0 320.0 907.0 691.0 311.0 290.0 144.0 82.0 206.0 640.0 894.0 717.0 887.0 0.0 633.0 946.0 204.0 969.0 714.0 462.0 580.0 720.0 573.0 737.0 781.0 765.0 328.0 311.0 723.0 1018.0 474.0 582.0 
1038.0 388.0 341.0 302.0 623.0 763.0 842.0 337.0 891.0 280.0 541.0 845.0 1098.0 960.0 722.0 689.0 570.0 639.0 608.0 354.0 1019.0 743.0 710.0 853.0 658.0 559.0 595.0 482.0 794.0 852.0 737.0 633.0 0.0 994.0 836.0 992.0 912.0 199.0 789.0 696.0 845.0 450.0 1058.0 518.0 771.0 838.0 970.0 806.0 888.0 134.0 
114.0 709.0 673.0 703.0 503.0 683.0 272.0 756.0 837.0 722.0 544.0 311.0 220.0 45.0 446.0 325.0 675.0 981.0 696.0 800.0 99.0 274.0 653.0 822.0 811.0 897.0 741.0 513.0 251.0 233.0 326.0 946.0 994.0 0.0 1038.0 41.0 273.0 855.0 374.0 298.0 412.0 580.0 358.0 515.0 671.0 765.0 322.0 395.0 591.0 860.0 
990.0 998.0 683.0 844.0 1072.0 356.0 1108.0 573.0 248.0 723.0 1012.0 729.0 964.0 1038.0 1128.0 780.0 424.0 198.0 381.0 520.0 983.0 808.0 387.0 240.0 255.0 283.0 349.0 811.0 1029.0 805.0 1034.0 204.0 836.0 1038.0 0.0 1067.0 780.0 665.0 664.0 854.0 634.0 918.0 807.0 938.0 369.0 292.0 769.0 1169.0 485.0 785.0 
153.0 695.0 678.0 698.0 481.0 713.0 241.0 765.0 870.0 723.0 526.0 343.0 259.0 33.0 418.0 337.0 696.0 1004.0 719.0 812.0 139.0 288.0 681.0 854.0 837.0 918.0 764.0 511.0 229.0 263.0 304.0 969.0 992.0 41.0 1067.0 0.0 309.0 859.0 403.0 301.0 445.0 569.0 399.0 503.0 701.0 797.0 361.0 362.0 626.0 859.0 
210.0 728.0 572.0 663.0 599.0 426.0 458.0 613.0 568.0 634.0 602.0 72.0 207.0 288.0 585.0 248.0 464.0 749.0 473.0 641.0 204.0 208.0 407.0 556.0 573.0 679.0 518.0 476.0 393.0 88.0 449.0 714.0 912.0 273.0 780.0 309.0 0.0 738.0 142.0 293.0 147.0 588.0 162.0 543.0 412.0 499.0 78.0 569.0 319.0 781.0 
884.0 391.0 182.0 246.0 573.0 564.0 748.0 140.0 697.0 147.0 492.0 668.0 933.0 827.0 664.0 535.0 371.0 474.0 410.0 159.0 866.0 589.0 512.0 659.0 466.0 382.0 399.0 363.0 687.0 687.0 643.0 462.0 199.0 855.0 665.0 859.0 738.0 0.0 608.0 559.0 658.0 385.0 877.0 443.0 572.0 641.0 791.0 740.0 691.0 121.0 
339.0 649.0 450.0 562.0 565.0 311.0 487.0 478.0 474.0 515.0 549.0 72.0 348.0 375.0 575.0 189.0 324.0 616.0 335.0 502.0 328.0 181.0 280.0 455.0 442.0 541.0 380.0 388.0 411.0 141.0 446.0 580.0 789.0 374.0 664.0 403.0 142.0 608.0 0.0 261.0 79.0 512.0 270.0 481.0 299.0 398.0 183.0 581.0 250.0 661.0 
349.0 446.0 377.0 411.0 310.0 525.0 255.0 469.0 705.0 424.0 309.0 256.0 426.0 268.0 315.0 79.0 443.0 754.0 478.0 519.0 328.0 87.0 476.0 679.0 604.0 658.0 518.0 218.0 175.0 207.0 191.0 720.0 696.0 298.0 854.0 301.0 293.0 559.0 261.0 0.0 337.0 307.0 454.0 254.0 518.0 625.0 370.0 328.0 506.0 563.0 
356.0 724.0 510.0 631.0 643.0 280.0 555.0 523.0 426.0 575.0 627.0 105.0 341.0 420.0 651.0 267.0 341.0 609.0 340.0 539.0 350.0 254.0 264.0 411.0 431.0 544.0 384.0 463.0 481.0 188.0 520.0 573.0 845.0 412.0 634.0 445.0 147.0 658.0 79.0 337.0 0.0 588.0 226.0 558.0 266.0 354.0 152.0 653.0 185.0 720.0 
650.0 141.0 250.0 151.0 188.0 668.0 395.0 376.0 846.0 244.0 108.0 537.0 731.0 541.0 281.0 341.0 505.0 763.0 554.0 439.0 628.0 383.0 608.0 812.0 669.0 658.0 575.0 130.0 353.0 507.0 290.0 737.0 450.0 580.0 918.0 569.0 588.0 385.0 512.0 307.0 588.0 0.0 750.0 70.0 668.0 770.0 662.0 361.0 716.0 330.0 
255.0 890.0 719.0 821.0 756.0 472.0 593.0 745.0 571.0 783.0 763.0 219.0 178.0 389.0 735.0 410.0 565.0 815.0 561.0 764.0 263.0 370.0 473.0 569.0 638.0 761.0 603.0 636.0 537.0 248.0 599.0 781.0 1058.0 358.0 807.0 399.0 162.0 877.0 270.0 454.0 226.0 750.0 0.0 705.0 457.0 516.0 90.0 711.0 323.0 930.0 
590.0 196.0 292.0 218.0 140.0 667.0 326.0 417.0 848.0 298.0 77.0 497.0 675.0 476.0 223.0 300.0 518.0 792.0 565.0 480.0 568.0 336.0 608.0 815.0 685.0 688.0 591.0 128.0 285.0 459.0 221.0 765.0 518.0 515.0 938.0 503.0 543.0 443.0 481.0 254.0 558.0 70.0 705.0 0.0 665.0 770.0 619.0 298.0 699.0 396.0 
622.0 781.0 489.0 648.0 783.0 16.0 767.0 436.0 188.0 550.0 741.0 361.0 601.0 674.0 819.0 440.0 202.0 361.0 164.0 420.0 615.0 458.0 64.0 162.0 187.0 321.0 188.0 542.0 688.0 439.0 707.0 328.0 771.0 671.0 369.0 701.0 412.0 572.0 299.0 518.0 266.0 668.0 457.0 665.0 0.0 108.0 406.0 845.0 149.0 669.0 
