40 0.0 5
1 195 8
2 827 606
3 487 391
4 846 156
5 692 850
6 407 381
7 638 823
8 621 138
9 282 895
10 273 421
11 774 451
12 492 488
13 343 333
14 111 9
15 109 260
16 122 975
17 970 330
18 438 262
19 182 83
20 207 90
21 663 828
22 768 259
23 518 614
24 868 56
25 246 248
26 219 211
27 589 87
28 361 369
29 166 662
30 975 556
31 449 507
32 695 95
33 468 840
34 136 898
35 286 430
36 403 330
37 283 255
38 914 289
39 701 930
40 767 954
opening costs
172 749 759 140 5 948 900 301 386 513 210 908 767 434 814 177 828 659 198 352 225 404 655 942 774 58 961 873 312 382 934 886 98 931 310 657 31 988 842 90 
star costs
0.0 871.0 482.0 668.0 978.0 430.0 928.0 446.0 892.0 421.0 730.0 565.0 358.0 85.0 267.0 970.0 840.0 352.0 77.0 83.0 945.0 626.0 687.0 675.0 246.0 205.0 402.0 398.0 655.0 954.0 560.0 508.0 876.0 892.0 432.0 384.0 263.0 772.0 1052.0 1106.0 
871.0 0.0 403.0 451.0 279.0 477.0 288.0 512.0 617.0 585.0 164.0 356.0 556.0 933.0 798.0 796.0 311.0 520.0 831.0 807.0 277.0 352.0 310.0 552.0 683.0 726.0 571.0 523.0 664.0 157.0 391.0 528.0 429.0 751.0 569.0 506.0 648.0 329.0 348.0 354.0 
482.0 403.0 0.0 430.0 503.0 81.0 458.0 287.0 545.0 217.0 294.0 98.0 156.0 537.0 401.0 689.0 487.0 138.0 434.0 412.0 472.0 311.0 226.0 508.0 281.0 323.0 321.0 128.0 421.0 516.0 123.0 362.0 450.0 617.0 205.0 104.0 246.0 440.0 580.0 629.0 
668.0 451.0 430.0 0.0 711.0 494.0 699.0 226.0 930.0 632.0 304.0 486.0 534.0 750.0 745.0 1094.0 214.0 422.0 669.0 643.0 697.0 130.0 564.0 103.0 608.0 630.0 267.0 530.0 848.0 421.0 530.0 163.0 782.0 1027.0 624.0 476.0 572.0 150.0 788.0 802.0 
978.0 279.0 503.0 711.0 0.0 549.0 61.0 716.0 413.0 600.0 408.0 414.0 624.0 1023.0 830.0 584.0 590.0 641.0 922.0 902.0 37.0 596.0 294.0 814.0 750.0 796.0 770.0 584.0 559.0 409.0 421.0 756.0 225.0 559.0 585.0 595.0 723.0 604.0 81.0 129.0 
430.0 477.0 81.0 494.0 549.0 0.0 499.0 324.0 529.0 140.0 374.0 137.0 80.0 476.0 322.0 659.0 566.0 123.0 374.0 354.0 516.0 382.0 259.0 565.0 209.0 254.0 346.0 48.0 371.0 595.0 133.0 406.0 464.0 584.0 131.0 52.0 177.0 516.0 623.0 677.0 
928.0 288.0 458.0 699.0 61.0 499.0 0.0 686.0 364.0 543.0 397.0 366.0 572.0 970.0 773.0 538.0 595.0 596.0 870.0 851.0 26.0 579.0 241.0 801.0 696.0 742.0 738.0 532.0 499.0 430.0 369.0 731.0 171.0 508.0 528.0 547.0 670.0 602.0 125.0 184.0 
446.0 512.0 287.0 226.0 716.0 324.0 686.0 0.0 830.0 449.0 349.0 374.0 340.0 527.0 527.0 975.0 399.0 222.0 443.0 417.0 692.0 191.0 488.0 261.0 391.0 409.0 61.0 348.0 694.0 548.0 408.0 86.0 719.0 902.0 445.0 291.0 358.0 330.0 797.0 829.0 
892.0 617.0 545.0 930.0 413.0 529.0 364.0 830.0 0.0 475.0 663.0 458.0 566.0 903.0 659.0 179.0 891.0 652.0 819.0 809.0 387.0 801.0 367.0 1024.0 649.0 687.0 865.0 532.0 261.0 772.0 423.0 901.0 194.0 147.0 466.0 578.0 641.0 876.0 421.0 489.0 
421.0 585.0 217.0 632.0 600.0 140.0 543.0 449.0 475.0 0.0 502.0 230.0 113.0 443.0 230.0 575.0 703.0 230.0 351.0 338.0 564.0 521.0 312.0 699.0 176.0 217.0 460.0 103.0 264.0 715.0 196.0 534.0 463.0 497.0 16.0 159.0 167.0 655.0 666.0 727.0 
730.0 164.0 294.0 304.0 408.0 374.0 397.0 349.0 663.0 502.0 0.0 285.0 447.0 797.0 692.0 837.0 231.0 386.0 698.0 673.0 394.0 193.0 304.0 407.0 566.0 605.0 409.0 422.0 644.0 227.0 330.0 365.0 495.0 780.0 489.0 391.0 529.0 215.0 485.0 504.0 
