60 0.0 5
1 242 500
2 601 331
3 640 371
4 989 364
5 595 637
6 838 662
7 886 12
8 231 913
9 31 677
10 111 210
11 281 349
12 137 244
13 210 503
14 196 590
15 727 991
16 786 748
17 363 738
18 519 987
19 155 992
20 904 795
21 600 919
22 957 321
23 829 206
24 302 662
25 713 755
26 726 670
27 116 707
28 128 125
29 426 451
30 456 710
31 910 600
32 307 535
33 737 211
34 800 282
35 674 827
36 982 991
37 360 420
38 669 808
39 875 360
40 956 859
41 122 238
42 793 670
43 644 709
44 341 712
45 292 74
46 178 860
47 436 637
48 113 941
49 597 173
50 32 372
51 502 696
52 68 24
53 846 658
54 587 338
55 288 743
56 385 805
57 949 343
58 266 659
59 647 404
60 526 765
opening costs
348 352 48 472 89 459 73 844 594 548 440 601 218 253 932 976 389 891 307 63 916 190 71 839 166 438 677 611 525 614 184 433 490 269 704 793 712 949 798 586 650 428 308 50 13 126 236 345 709 440 763 393 300 480 944 315 170 973 540 997 
star costs
0.0 397.0 419.0 760.0 379.0 618.0 809.0 414.0 276.0 319.0 156.0 277.0 33.0 102.0 691.0 598.0 267.0 561.0 500.0 725.0 552.0 738.0 657.0 173.0 536.0 513.0 243.0 392.0 191.0 300.0 676.0 74.0 574.0 600.0 542.0 889.0 143.0 527.0 649.0 800.0 289.0 577.0 454.0 234.0 429.0 366.0 238.0 460.0 483.0 246.0 326.0 507.0 625.0 382.0 248.0 337.0 725.0 161.0 417.0 389.0 
397.0 0.0 56.0 390.0 307.0 408.0 428.0 690.0 667.0 505.0 321.0 473.0 428.0 481.0 672.0 457.0 472.0 662.0 798.0 555.0 589.0 357.0 261.0 447.0 439.0 362.0 614.0 516.0 213.0 406.0 410.0 358.0 182.0 205.0 502.0 763.0 257.0 482.0 276.0 637.0 488.0 390.0 381.0 462.0 402.0 678.0 348.0 782.0 159.0 571.0 379.0 616.0 409.0 16.0 518.0 521.0 349.0 469.0 87.0 441.0 
419.0 56.0 0.0 350.0 270.0 352.0 436.0 680.0 682.0 553.0 360.0 519.0 450.0 496.0 627.0 405.0 460.0 628.0 788.0 500.0 550.0 321.0 251.0 447.0 391.0 312.0 623.0 569.0 229.0 386.0 355.0 372.0 188.0 184.0 458.0 709.0 285.0 438.0 236.0 582.0 535.0 336.0 339.0 454.0 458.0 673.0 336.0 777.0 203.0 609.0 354.0 670.0 354.0 63.0 513.0 504.0 311.0 473.0 34.0 411.0 
760.0 390.0 350.0 0.0 480.0 335.0 367.0 936.0 1008.0 892.0 709.0 861.0 792.0 825.0 680.0 435.0 730.0 781.0 1045.0 440.0 678.0 54.0 225.0 749.0 479.0 404.0 938.0 894.0 570.0 636.0 249.0 704.0 295.0 207.0 560.0 628.0 632.0 548.0 115.0 497.0 877.0 364.0 488.0 736.0 755.0 951.0 617.0 1049.0 437.0 958.0 590.0 982.0 327.0 403.0 797.0 748.0 46.0 781.0 345.0 613.0 
379.0 307.0 270.0 480.0 0.0 245.0 690.0 457.0 566.0 646.0 427.0 604.0 408.0 402.0 378.0 221.0 254.0 359.0 566.0 348.0 283.0 481.0 491.0 295.0 167.0 136.0 485.0 693.0 252.0 158.0 318.0 306.0 450.0 410.0 206.0 525.0 320.0 187.0 394.0 424.0 619.0 201.0 88.0 265.0 640.0 473.0 159.0 570.0 465.0 623.0 111.0 809.0 252.0 300.0 325.0 269.0 461.0 330.0 239.0 146.0 
618.0 408.0 352.0 335.0 245.0 0.0 652.0 657.0 808.0 857.0 639.0 817.0 648.0 647.0 348.0 101.0 482.0 456.0 759.0 149.0 351.0 362.0 457.0 536.0 156.0 113.0 724.0 891.0 463.0 386.0 96.0 546.0 463.0 382.0 233.0 360.0 536.0 224.0 305.0 230.0 833.0 46.0 200.0 500.0 803.0 690.0 403.0 777.0 546.0 857.0 338.0 1000.0 9.0 410.0 556.0 476.0 338.0 573.0 322.0 329.0 
809.0 428.0 436.0 367.0 690.0 652.0 0.0 1114.0 1084.0 800.0 693.0 785.0 836.0 901.0 992.0 743.0 895.0 1042.0 1223.0 784.0 952.0 318.0 203.0 874.0 763.0 678.0 1038.0 767.0 636.0 820.0 589.0 781.0 249.0 284.0 843.0 984.0 666.0 826.0 349.0 850.0 797.0 665.0 738.0 888.0 598.0 1105.0 771.0 1209.0 331.0 927.0 785.0 819.0 648.0 443.0 945.0 939.0 337.0 897.0 460.0 835.0 
414.0 690.0 680.0 936.0 457.0 657.0 1114.0 0.0 310.0 714.0 567.0 676.0 411.0 325.0 503.0 580.0 220.0 298.0 110.0 684.0 370.0 937.0 926.0 261.0 508.0 552.0 236.0 795.0 502.0 304.0 748.0 386.0 866.0 850.0 452.0 756.0 510.0 451.0 849.0 728.0 684.0 613.0 461.0 230.0 842.0 75.0 344.0 122.0 826.0 577.0 348.0 904.0 666.0 677.0 180.0 189.0 917.0 257.0 658.0 331.0 
276.0 667.0 682.0 1008.0 566.0 808.0 1084.0 310.0 0.0 474.0 413.0 446.0 250.0 187.0 764.0 759.0 338.0 579.0 339.0 881.0 619.0 993.0 927.0 272.0 687.0 696.0 91.0 561.0 456.0 427.0 883.0 311.0 846.0 865.0 661.0 1002.0 418.0 652.0 902.0 943.0 449.0 763.0 614.0 312.0 658.0 235.0 407.0 277.0 758.0 306.0 472.0 655.0 816.0 652.0 266.0 377.0 977.0 236.0 674.0 503.0 
319.0 505.0 553.0 892.0 646.0 857.0 800.0 714.0 474.0 0.0 220.0 43.0 310.0 390.0 995.0 864.0 586.0 878.0 784.0 986.0 862.0 854.0 719.0 491.0 813.0 769.0 498.0 87.0 397.0 608.0 890.0 380.0 627.0 693.0 836.0 1170.0 326.0 818.0 779.0 1066.0 31.0 823.0 731.0 553.0 227.0 654.0 537.0 732.0 488.0 181.0 624.0 191.0 861.0 493.0 562.0 656.0 849.0 476.0 571.0 694.0 
156.0 321.0 360.0 709.0 427.0 639.0 693.0 567.0 413.0 220.0 0.0 179.0 170.0 256.0 782.0 644.0 398.0 681.0 656.0 767.0 654.0 677.0 567.0 314.0 593.0 549.0 395.0 272.0 178.0 402.0 678.0 188.0 477.0 524.0 619.0 951.0 107.0 602.0 595.0 847.0 194.0 605.0 512.0 368.0 276.0 522.0 328.0 616.0 362.0 251.0 412.0 389.0 644.0 307.0 395.0 468.0 669.0 311.0 371.0 483.0 
277.0 473.0 519.0 861.0 604.0 817.0 785.0 676.0 446.0 43.0 179.0 0.0 270.0 351.0 952.0 822.0 544.0 836.0 749.0 945.0 819.0 824.0 694.0 450.0 770.0 727.0 464.0 120.0 356.0 565.0 852.0 338.0 601.0 665.0 793.0 1128.0 285.0 776.0 748.0 1025.0 17.0 783.0 688.0 511.0 231.0 618.0 494.0 698.0 466.0 166.0 581.0 231.0 822.0 460.0 522.0 614.0 819.0 435.0 535.0 651.0 
33.0 428.0 450.0 792.0 408.0 648.0 836.0 411.0 250.0 310.0 170.0 270.0 0.0 89.0 711.0 626.0 281.0 575.0 493.0 753.0 571.0 769.0 687.0 184.0 563.0 543.0 225.0 387.0 223.0 322.0 707.0 103.0 603.0 631.0 566.0 914.0 172.0 552.0 681.0 827.0 280.0 607.0 481.0 247.0 437.0 359.0 263.0 449.0 509.0 222.0 351.0 500.0 655.0 412.0 253.0 350.0 757.0 166.0 449.0 411.0 
102.0 481.0 496.0 825.0 402.0 647.0 901.0 325.0 187.0 390.0 256.0 351.0 89.0 0.0 666.0 611.0 224.0 512.0 405.0 738.0 522.0 808.0 741.0 129.0 543.0 537.0 142.0 470.0 269.0 287.0 715.0 124.0 661.0 678.0 534.0 883.0 237.0 521.0 717.0 807.0 360.0 603.0 464.0 190.0 525.0 271.0 245.0 361.0 579.0 273.0 324.0 581.0 654.0 466.0 179.0 287.0 793.0 99.0 488.0 374.0 
691.0 672.0 627.0 680.0 378.0 348.0 992.0 503.0 764.0 995.0 782.0 952.0 711.0 666.0 0.0 251.0 444.0 209.0 573.0 265.0 146.0 709.0 792.0 538.0 237.0 322.0 674.0 1053.0 619.0 391.0 432.0 620.0 781.0 713.0 173.0 255.0 679.0 192.0 649.0 265.0 966.0 328.0 294.0 477.0 1015.0 565.0 459.0 617.0 829.0 931.0 372.0 1171.0 354.0 668.0 505.0 390.0 685.0 569.0 593.0 303.0 
598.0 457.0 405.0 435.0 221.0 101.0 743.0 580.0 759.0 864.0 644.0 822.0 626.0 611.0 251.0 0.0 424.0 359.0 677.0 128.0 253.0 460.0 544.0 492.0 74.0 99.0 672.0 907.0 467.0 333.0 194.0 525.0 540.0 467.0 138.0 313.0 538.0 132.0 399.0 204.0 838.0 79.0 148.0 447.0 836.0 619.0 368.0 701.0 606.0 843.0 289.0 1020.0 109.0 456.0 499.0 406.0 437.0 528.0 372.0 261.0 
267.0 472.0 460.0 730.0 254.0 482.0 895.0 220.0 338.0 586.0 398.0 544.0 281.0 224.0 444.0 424.0 0.0 294.0 329.0 544.0 299.0 726.0 708.0 98.0 351.0 370.0 249.0 657.0 294.0 98.0 565.0 211.0 647.0 632.0 324.0 669.0 319.0 314.0 637.0 606.0 556.0 436.0 283.0 35.0 668.0 222.0 125.0 323.0 612.0 494.0 146.0 773.0 490.0 459.0 76.0 71.0 707.0 126.0 439.0 166.0 
