20 0.0 5
1 835 211
2 274 762
3 96 797
4 410 848
5 579 744
6 819 119
7 434 783
8 507 887
9 961 961
10 764 77
11 435 536
12 942 983
13 285 757
14 18 964
15 825 538
16 876 542
17 639 15
18 799 323
19 241 593
20 650 760
opening costs
825 694 780 187 203 352 22 149 90 579 593 954 652 435 395 863 317 271 257 31 
star costs
0.0 787.0 944.0 766.0 592.0 94.0 699.0 752.0 761.0 152.0 516.0 780.0 775.0 1112.0 328.0 334.0 278.0 118.0 707.0 580.0 
787.0 0.0 182.0 161.0 306.0 843.0 162.0 265.0 716.0 843.0 278.0 704.0 13.0 327.0 595.0 641.0 832.0 685.0 173.0 377.0 
944.0 182.0 0.0 319.0 486.0 992.0 339.0 421.0 881.0 983.0 428.0 867.0 194.0 185.0 774.0 821.0 953.0 848.0 251.0 556.0 
766.0 161.0 319.0 0.0 199.0 836.0 70.0 105.0 563.0 849.0 313.0 549.0 155.0 409.0 519.0 558.0 864.0 654.0 306.0 256.0 
592.0 306.0 486.0 199.0 0.0 670.0 151.0 161.0 440.0 693.0 253.0 435.0 295.0 603.0 321.0 360.0 732.0 476.0 371.0 73.0 
94.0 843.0 992.0 836.0 670.0 0.0 768.0 829.0 854.0 70.0 567.0 873.0 832.0 1165.0 420.0 427.0 208.0 205.0 748.0 663.0 
699.0 162.0 339.0 70.0 151.0 768.0 0.0 128.0 557.0 780.0 248.0 546.0 152.0 454.0 462.0 504.0 795.0 588.0 271.0 218.0 
752.0 265.0 421.0 105.0 161.0 829.0 128.0 0.0 460.0 850.0 359.0 446.0 258.0 496.0 473.0 506.0 882.0 636.0 397.0 192.0 
761.0 716.0 881.0 563.0 440.0 854.0 557.0 460.0 0.0 906.0 677.0 30.0 707.0 944.0 445.0 428.0 1000.0 659.0 809.0 371.0 
152.0 843.0 983.0 849.0 693.0 70.0 780.0 850.0 906.0 0.0 565.0 924.0 832.0 1160.0 466.0 479.0 140.0 249.0 735.0 693.0 
516.0 278.0 428.0 313.0 253.0 567.0 248.0 359.0 677.0 565.0 0.0 676.0 268.0 598.0 391.0 442.0 560.0 422.0 203.0 311.0 
780.0 704.0 867.0 549.0 435.0 873.0 546.0 446.0 30.0 924.0 676.0 0.0 695.0 925.0 461.0 446.0 1015.0 676.0 803.0 368.0 
775.0 13.0 194.0 155.0 295.0 832.0 152.0 258.0 707.0 832.0 268.0 695.0 0.0 338.0 583.0 629.0 823.0 673.0 170.0 366.0 
1112.0 327.0 185.0 409.0 603.0 1165.0 454.0 496.0 944.0 1160.0 598.0 925.0 338.0 0.0 913.0 957.0 1135.0 1011.0 433.0 665.0 
328.0 595.0 774.0 519.0 321.0 420.0 462.0 473.0 445.0 466.0 391.0 461.0 583.0 913.0 0.0 52.0 556.0 217.0 587.0 283.0 
334.0 641.0 821.0 558.0 360.0 427.0 504.0 506.0 428.0 479.0 442.0 446.0 629.0 957.0 52.0 0.0 578.0 233.0 638.0 315.0 
278.0 832.0 953.0 864.0 732.0 208.0 795.0 882.0 1000.0 140.0 560.0 1015.0 823.0 1135.0 556.0 578.0 0.0 348.0 702.0 746.0 
118.0 685.0 848.0 654.0 476.0 205.0 588.0 636.0 659.0 249.0 422.0 676.0 673.0 1011.0 217.0 233.0 348.0 0.0 620.0 462.0 
707.0 173.0 251.0 306.0 371.0 748.0 271.0 397.0 809.0 735.0 203.0 803.0 170.0 433.0 587.0 638.0 702.0 620.0 0.0 442.0 
580.0 377.0 556.0 256.0 73.0 663.0 218.0 192.0 371.0 693.0 311.0 368.0 366.0 665.0 283.0 315.0 746.0 462.0 442.0 0.0 
