60 0.0 5
1 214 462
2 799 756
3 215 755
4 130 743
5 101 275
6 338 271
7 861 453
8 430 872
9 599 131
10 576 693
11 508 269
12 835 554
13 264 259
14 802 604
15 282 890
16 515 228
17 321 31
18 567 543
19 476 512
20 682 520
21 664 301
22 861 707
23 315 202
24 38 975
25 245 613
26 836 868
27 100 410
28 854 149
29 406 537
30 515 430
31 589 194
32 240 481
33 436 85
34 31 743
35 790 130
36 754 617
37 109 176
38 732 934
39 935 20
40 928 513
41 143 218
42 398 716
43 763 441
44 443 185
45 405 290
46 493 915
47 652 843
48 9 969
49 499 403
50 20 872
51 978 718
52 944 925
53 505 675
54 936 688
55 411 902
56 170 604
57 280 434
58 490 401
59 588 261
60 996 369
opening costs
769 517 361 851 895 517 937 54 957 707 253 993 847 367 838 855 525 985 451 165 262 683 618 27 721 27 728 935 211 796 355 180 487 95 361 804 300 380 998 590 418 786 442 895 809 3 313 780 98 717 437 520 743 519 144 3 277 330 594 146 
star costs
0.0 655.0 294.0 294.0 219.0 228.0 648.0 464.0 508.0 430.0 352.0 628.0 210.0 605.0 434.0 382.0 445.0 363.0 267.0 472.0 478.0 692.0 279.0 543.0 155.0 743.0 126.0 713.0 207.0 303.0 461.0 33.0 438.0 336.0 665.0 562.0 305.0 701.0 846.0 716.0 255.0 314.0 550.0 360.0 258.0 533.0 581.0 547.0 292.0 454.0 806.0 865.0 361.0 757.0 483.0 149.0 72.0 283.0 425.0 788.0 
655.0 0.0 585.0 670.0 848.0 670.0 310.0 387.0 657.0 232.0 568.0 206.0 731.0 153.0 535.0 600.0 869.0 315.0 405.0 264.0 475.0 80.0 736.0 792.0 573.0 118.0 780.0 610.0 450.0 433.0 600.0 623.0 763.0 769.0 627.0 147.0 902.0 191.0 749.0 276.0 849.0 403.0 318.0 673.0 611.0 345.0 171.0 819.0 464.0 788.0 183.0 223.0 305.0 153.0 415.0 648.0 611.0 471.0 539.0 435.0 
294.0 585.0 0.0 86.0 494.0 500.0 714.0 245.0 733.0 367.0 568.0 652.0 499.0 607.0 151.0 607.0 732.0 411.0 357.0 523.0 639.0 648.0 562.0 283.0 146.0 632.0 364.0 881.0 290.0 443.0 675.0 276.0 706.0 185.0 850.0 557.0 589.0 548.0 1029.0 753.0 542.0 188.0 632.0 614.0 503.0 321.0 446.0 298.0 453.0 228.0 764.0 749.0 301.0 725.0 245.0 158.0 328.0 449.0 620.0 872.0 
294.0 670.0 86.0 0.0 469.0 516.0 787.0 327.0 772.0 449.0 607.0 730.0 503.0 687.0 212.0 644.0 738.0 481.0 417.0 596.0 694.0 732.0 572.0 250.0 174.0 717.0 335.0 937.0 345.0 497.0 716.0 285.0 726.0 99.0 901.0 637.0 568.0 632.0 1083.0 831.0 526.0 270.0 702.0 640.0 530.0 402.0 532.0 257.0 502.0 170.0 849.0 835.0 382.0 808.0 323.0 145.0 344.0 497.0 665.0 944.0 
219.0 848.0 494.0 469.0 0.0 238.0 781.0 682.0 519.0 633.0 408.0 786.0 164.0 775.0 642.0 417.0 329.0 538.0 444.0 631.0 564.0 875.0 227.0 703.0 368.0 945.0 136.0 764.0 403.0 443.0 495.0 249.0 386.0 474.0 705.0 738.0 100.0 913.0 873.0 861.0 71.0 532.0 683.0 354.0 305.0 751.0 792.0 701.0 419.0 603.0 983.0 1065.0 569.0 932.0 700.0 337.0 240.0 409.0 488.0 900.0 
228.0 670.0 500.0 516.0 238.0 0.0 554.0 609.0 297.0 485.0 171.0 572.0 75.0 572.0 622.0 183.0 241.0 356.0 278.0 425.0 328.0 681.0 73.0 766.0 355.0 778.0 276.0 531.0 275.0 238.0 263.0 232.0 211.0 564.0 474.0 542.0 248.0 772.0 648.0 638.0 203.0 450.0 458.0 136.0 70.0 663.0 653.0 772.0 209.0 680.0 781.0 892.0 438.0 730.0 636.0 373.0 174.0 201.0 251.0 666.0 
648.0 310.0 714.0 787.0 781.0 554.0 0.0 602.0 416.0 373.0 399.0 105.0 628.0 163.0 726.0 413.0 686.0 308.0 390.0 192.0 249.0 254.0 601.0 975.0 637.0 416.0 763.0 305.0 463.0 347.0 376.0 622.0 563.0 880.0 331.0 196.0 802.0 498.0 440.0 90.0 756.0 533.0 99.0 497.0 485.0 591.0 443.0 997.0 366.0 940.0 290.0 480.0 420.0 247.0 636.0 708.0 582.0 375.0 334.0 159.0 
464.0 387.0 245.0 327.0 682.0 609.0 602.0 0.0 761.0 231.0 609.0 515.0 636.0 459.0 150.0 650.0 849.0 357.0 363.0 433.0 618.0 462.0 680.0 406.0 319.0 407.0 568.0 839.0 336.0 451.0 697.0 435.0 788.0 420.0 825.0 413.0 767.0 309.0 991.0 614.0 715.0 160.0 545.0 688.0 583.0 77.0 224.0 433.0 475.0 410.0 570.0 517.0 211.0 539.0 36.0 374.0 463.0 475.0 632.0 758.0 
508.0 657.0 733.0 772.0 519.0 297.0 416.0 761.0 0.0 563.0 166.0 485.0 359.0 515.0 823.0 129.0 296.0 414.0 401.0 398.0 183.0 633.0 293.0 1014.0 599.0 775.0 572.0 256.0 450.0 311.0 64.0 502.0 170.0 835.0 192.0 511.0 493.0 814.0 354.0 505.0 465.0 619.0 351.0 166.0 251.0 792.0 714.0 1025.0 290.0 941.0 699.0 866.0 553.0 652.0 794.0 639.0 440.0 292.0 131.0 463.0 
430.0 232.0 367.0 449.0 633.0 485.0 373.0 231.0 563.0 0.0 430.0 294.0 535.0 243.0 354.0 469.0 710.0 151.0 207.0 203.0 402.0 286.0 557.0 608.0 341.0 314.0 554.0 611.0 231.0 270.0 500.0 398.0 624.0 548.0 603.0 194.0 697.0 288.0 763.0 396.0 643.0 180.0 314.0 526.0 438.0 238.0 169.0 631.0 301.0 585.0 403.0 436.0 74.0 361.0 267.0 416.0 394.0 305.0 433.0 531.0 
