60 0.0 5
1 321 970
2 501 827
3 369 861
4 271 487
5 645 520
6 432 824
7 232 302
8 959 702
9 429 55
10 724 516
11 708 294
12 226 310
13 490 460
14 125 145
15 100 466
16 313 430
17 112 758
18 536 429
19 265 928
20 991 544
21 100 336
22 932 963
23 913 329
24 943 844
25 28 553
26 324 597
27 265 701
28 733 734
29 48 13
30 775 689
31 988 438
32 919 340
33 248 399
34 68 21
35 401 341
36 231 649
37 608 576
38 465 533
39 829 456
40 856 560
41 857 721
42 855 389
43 320 122
44 191 721
45 752 426
46 337 717
47 631 417
48 845 699
49 926 980
50 129 909
51 521 598
52 698 763
53 878 235
54 100 985
55 617 749
56 272 549
57 811 112
58 186 958
59 147 811
60 478 773
opening costs
731 249 859 402 709 719 397 635 895 189 929 248 932 882 207 633 3 150 535 740 18 991 64 324 800 887 342 315 243 831 962 327 523 401 471 904 157 535 945 256 295 302 455 385 759 313 182 764 203 733 628 531 635 116 714 190 741 809 592 187 
star costs
0.0 230.0 120.0 486.0 555.0 184.0 674.0 693.0 922.0 608.0 779.0 667.0 538.0 848.0 551.0 541.0 298.0 583.0 70.0 794.0 672.0 612.0 873.0 635.0 510.0 374.0 275.0 475.0 996.0 534.0 854.0 869.0 576.0 983.0 635.0 334.0 488.0 461.0 723.0 675.0 592.0 790.0 849.0 281.0 695.0 254.0 634.0 590.0 606.0 202.0 423.0 431.0 923.0 222.0 370.0 424.0 989.0 136.0 236.0 252.0 
230.0 0.0 137.0 411.0 340.0 70.0 590.0 475.0 776.0 383.0 572.0 586.0 368.0 779.0 540.0 440.0 396.0 400.0 257.0 566.0 634.0 452.0 647.0 443.0 547.0 291.0 268.0 250.0 932.0 307.0 624.0 642.0 498.0 915.0 497.0 324.0 273.0 297.0 496.0 445.0 372.0 564.0 728.0 328.0 474.0 198.0 431.0 368.0 452.0 381.0 230.0 208.0 702.0 432.0 140.0 361.0 780.0 342.0 355.0 59.0 
120.0 137.0 0.0 387.0 439.0 74.0 576.0 612.0 809.0 496.0 661.0 570.0 419.0 757.0 478.0 435.0 277.0 464.0 124.0 699.0 590.0 573.0 761.0 575.0 460.0 268.0 191.0 386.0 907.0 441.0 750.0 758.0 478.0 893.0 521.0 253.0 372.0 342.0 613.0 573.0 508.0 678.0 741.0 227.0 580.0 148.0 516.0 503.0 570.0 245.0 304.0 344.0 807.0 297.0 273.0 327.0 870.0 208.0 228.0 141.0 
486.0 411.0 387.0 0.0 376.0 374.0 190.0 721.0 460.0 454.0 478.0 183.0 221.0 372.0 173.0 71.0 315.0 272.0 442.0 723.0 229.0 815.0 662.0 761.0 252.0 123.0 215.0 524.0 524.0 543.0 719.0 665.0 91.0 509.0 196.0 167.0 349.0 200.0 559.0 590.0 631.0 593.0 369.0 248.0 485.0 240.0 367.0 612.0 820.0 446.0 274.0 509.0 658.0 527.0 435.0 63.0 658.0 479.0 347.0 354.0 
555.0 340.0 439.0 376.0 0.0 372.0 468.0 363.0 513.0 80.0 235.0 469.0 167.0 642.0 548.0 344.0 584.0 142.0 558.0 347.0 576.0 528.0 330.0 441.0 618.0 331.0 421.0 232.0 784.0 214.0 353.0 328.0 416.0 763.0 303.0 434.0 68.0 181.0 195.0 215.0 293.0 248.0 514.0 497.0 143.0 366.0 104.0 269.0 540.0 647.0 147.0 249.0 369.0 717.0 231.0 375.0 441.0 635.0 577.0 304.0 
184.0 70.0 74.0 374.0 372.0 0.0 560.0 541.0 770.0 425.0 598.0 554.0 369.0 746.0 489.0 412.0 327.0 409.0 197.0 626.0 591.0 519.0 691.0 512.0 487.0 252.0 208.0 315.0 898.0 369.0 677.0 687.0 464.0 882.0 484.0 267.0 305.0 293.0 542.0 500.0 438.0 607.0 711.0 263.0 511.0 144.0 454.0 432.0 519.0 315.0 243.0 273.0 739.0 369.0 200.0 319.0 807.0 281.0 286.0 69.0 
674.0 590.0 576.0 190.0 468.0 560.0 0.0 830.0 316.0 537.0 477.0 10.0 303.0 190.0 211.0 152.0 472.0 330.0 627.0 797.0 137.0 963.0 682.0 895.0 324.0 310.0 401.0 662.0 343.0 667.0 769.0 689.0 99.0 326.0 174.0 348.0 466.0 329.0 617.0 676.0 753.0 630.0 201.0 422.0 535.0 429.0 416.0 731.0 971.0 616.0 414.0 656.0 650.0 696.0 590.0 251.0 610.0 658.0 517.0 532.0 
693.0 475.0 612.0 721.0 363.0 541.0 830.0 0.0 837.0 300.0 480.0 832.0 528.0 1003.0 891.0 701.0 849.0 504.0 730.0 162.0 934.0 263.0 376.0 143.0 943.0 644.0 695.0 229.0 1143.0 185.0 266.0 365.0 773.0 1122.0 665.0 730.0 373.0 523.0 279.0 176.0 104.0 330.0 863.0 769.0 345.0 623.0 435.0 115.0 280.0 856.0 451.0 269.0 474.0 905.0 346.0 704.0 609.0 815.0 820.0 487.0 
922.0 776.0 809.0 460.0 513.0 770.0 316.0 837.0 0.0 548.0 368.0 326.0 410.0 318.0 527.0 393.0 772.0 390.0 889.0 745.0 433.0 1039.0 557.0 942.0 640.0 553.0 667.0 744.0 384.0 723.0 678.0 567.0 389.0 363.0 288.0 627.0 551.0 480.0 567.0 662.0 792.0 542.0 128.0 708.0 492.0 669.0 415.0 767.0 1051.0 906.0 551.0 758.0 484.0 987.0 720.0 519.0 387.0 936.0 807.0 720.0 
608.0 383.0 496.0 454.0 80.0 425.0 537.0 300.0 548.0 0.0 223.0 539.0 241.0 705.0 626.0 420.0 659.0 208.0 617.0 269.0 650.0 494.0 266.0 395.0 697.0 409.0 495.0 219.0 843.0 181.0 276.0 263.0 491.0 822.0 368.0 511.0 131.0 260.0 121.0 140.0 245.0 183.0 565.0 572.0 95.0 437.0 136.0 220.0 507.0 714.0 219.0 249.0 321.0 781.0 257.0 454.0 414.0 697.0 649.0 356.0 
