30 0.0 5
1 714 404
2 479 666
3 247 153
4 232 343
5 693 828
6 854 363
7 41 502
8 332 243
9 5 504
10 342 330
11 28 908
12 355 328
13 653 829
14 488 620
15 56 581
16 119 447
17 697 34
18 348 990
19 417 827
20 639 698
21 596 692
22 11 139
23 474 406
24 883 590
25 235 74
26 76 2
27 362 701
28 623 848
29 836 811
30 175 833
opening costs
51 773 545 503 421 443 757 513 167 709 793 942 242 452 223 964 82 960 119 655 437 574 608 494 422 74 752 850 977 102 
star costs
0.0 352.0 531.0 486.0 425.0 146.0 681.0 415.0 717.0 380.0 852.0 367.0 430.0 313.0 682.0 597.0 371.0 691.0 517.0 304.0 312.0 752.0 241.0 252.0 582.0 755.0 461.0 454.0 425.0 689.0 
352.0 0.0 564.0 407.0 269.0 483.0 468.0 448.0 501.0 363.0 512.0 361.0 239.0 47.0 432.0 422.0 669.0 350.0 173.0 164.0 120.0 705.0 261.0 412.0 641.0 777.0 123.0 233.0 386.0 347.0 
531.0 564.0 0.0 191.0 810.0 643.0 406.0 124.0 427.0 201.0 787.0 206.0 789.0 526.0 469.0 321.0 466.0 844.0 696.0 672.0 643.0 237.0 340.0 772.0 80.0 229.0 560.0 791.0 884.0 684.0 
486.0 407.0 191.0 0.0 670.0 623.0 249.0 142.0 279.0 111.0 601.0 124.0 643.0 378.0 297.0 154.0 559.0 658.0 519.0 541.0 505.0 301.0 251.0 697.0 270.0 375.0 381.0 639.0 765.0 494.0 
425.0 269.0 810.0 670.0 0.0 493.0 729.0 688.0 761.0 610.0 670.0 604.0 41.0 293.0 684.0 689.0 795.0 382.0 277.0 141.0 168.0 970.0 476.0 305.0 883.0 1032.0 355.0 73.0 145.0 519.0 
146.0 483.0 643.0 623.0 493.0 0.0 825.0 536.0 861.0 514.0 990.0 501.0 508.0 448.0 828.0 740.0 365.0 806.0 638.0 399.0 419.0 873.0 383.0 229.0 684.0 858.0 597.0 538.0 449.0 826.0 
681.0 468.0 406.0 249.0 729.0 825.0 0.0 390.0 37.0 347.0 407.0 359.0 694.0 463.0 81.0 96.0 806.0 577.0 497.0 630.0 587.0 365.0 444.0 847.0 470.0 502.0 378.0 678.0 853.0 358.0 
415.0 448.0 124.0 142.0 688.0 536.0 390.0 0.0 419.0 88.0 732.0 89.0 669.0 409.0 437.0 295.0 421.0 748.0 591.0 549.0 521.0 338.0 217.0 652.0 195.0 352.0 459.0 672.0 760.0 611.0 
717.0 501.0 427.0 279.0 761.0 861.0 37.0 419.0 0.0 380.0 405.0 392.0 725.0 497.0 93.0 128.0 837.0 595.0 524.0 664.0 621.0 366.0 480.0 883.0 488.0 507.0 408.0 708.0 886.0 371.0 
380.0 363.0 201.0 111.0 610.0 514.0 347.0 88.0 380.0 0.0 658.0 14.0 588.0 325.0 381.0 252.0 463.0 661.0 503.0 473.0 443.0 383.0 153.0 601.0 278.0 423.0 372.0 590.0 690.0 530.0 
852.0 512.0 787.0 601.0 670.0 990.0 407.0 732.0 405.0 658.0 0.0 666.0 630.0 543.0 329.0 470.0 1101.0 331.0 398.0 647.0 608.0 770.0 672.0 913.0 860.0 908.0 393.0 599.0 814.0 166.0 
367.0 361.0 206.0 124.0 604.0 501.0 359.0 89.0 392.0 14.0 666.0 0.0 583.0 321.0 392.0 265.0 451.0 663.0 503.0 467.0 437.0 393.0 143.0 590.0 281.0 430.0 374.0 585.0 682.0 537.0 
430.0 239.0 789.0 643.0 41.0 508.0 694.0 669.0 725.0 588.0 630.0 583.0 0.0 267.0 647.0 657.0 797.0 345.0 237.0 132.0 149.0 943.0 460.0 332.0 863.0 1009.0 318.0 36.0 184.0 479.0 
313.0 47.0 526.0 378.0 293.0 448.0 463.0 409.0 497.0 325.0 543.0 321.0 267.0 0.0 434.0 408.0 623.0 396.0 219.0 170.0 130.0 678.0 215.0 397.0 602.0 743.0 150.0 265.0 397.0 379.0 
682.0 432.0 469.0 297.0 684.0 828.0 81.0 437.0 93.0 381.0 329.0 392.0 647.0 434.0 0.0 149.0 843.0 503.0 437.0 595.0 552.0 445.0 454.0 828.0 538.0 580.0 329.0 627.0 814.0 279.0 
597.0 422.0 321.0 154.0 689.0 740.0 96.0 295.0 128.0 252.0 470.0 265.0 657.0 408.0 149.0 0.0 711.0 590.0 483.0 578.0 537.0 327.0 358.0 778.0 391.0 448.0 352.0 645.0 805.0 391.0 
371.0 669.0 466.0 559.0 795.0 365.0 806.0 421.0 837.0 463.0 1101.0 451.0 797.0 623.0 843.0 711.0 0.0 1018.0 841.0 667.0 666.0 694.0 434.0 587.0 464.0 622.0 747.0 818.0 790.0 955.0 
691.0 350.0 844.0 658.0 382.0 806.0 577.0 748.0 595.0 661.0 331.0 663.0 345.0 396.0 503.0 590.0 1018.0 0.0 178.0 413.0 388.0 916.0 598.0 669.0 923.0 1025.0 290.0 310.0 520.0 234.0 
517.0 173.0 696.0 519.0 277.0 638.0 497.0 591.0 524.0 503.0 398.0 503.0 237.0 219.0 437.0 483.0 841.0 178.0 0.0 257.0 225.0 799.0 425.0 523.0 775.0 893.0 138.0 208.0 420.0 243.0 
304.0 164.0 672.0 541.0 141.0 399.0 630.0 549.0 664.0 473.0 647.0 467.0 132.0 170.0 595.0 578.0 667.0 413.0 257.0 0.0 44.0 841.0 336.0 267.0 744.0 896.0 278.0 151.0 228.0 484.0 
312.0 120.0 643.0 505.0 168.0 419.0 587.0 521.0 621.0 443.0 608.0 437.0 149.0 130.0 552.0 537.0 666.0 388.0 225.0 44.0 0.0 806.0 311.0 305.0 716.0 865.0 235.0 159.0 268.0 444.0 
752.0 705.0 237.0 301.0 970.0 873.0 365.0 338.0 366.0 383.0 770.0 393.0 943.0 678.0 445.0 327.0 694.0 916.0 799.0 841.0 806.0 0.0 535.0 982.0 234.0 152.0 663.0 937.0 1065.0 714.0 
241.0 261.0 340.0 251.0 476.0 383.0 444.0 217.0 480.0 153.0 672.0 143.0 460.0 215.0 454.0 358.0 434.0 598.0 425.0 336.0 311.0 535.0 0.0 449.0 410.0 568.0 316.0 467.0 544.0 522.0 
252.0 412.0 772.0 697.0 305.0 229.0 847.0 652.0 883.0 601.0 913.0 590.0 332.0 397.0 828.0 778.0 587.0 669.0 523.0 267.0 305.0 982.0 449.0 0.0 829.0 999.0 533.0 367.0 226.0 749.0 
582.0 641.0 80.0 270.0 883.0 684.0 470.0 195.0 488.0 278.0 860.0 281.0 863.0 602.0 538.0 391.0 464.0 923.0 775.0 744.0 716.0 234.0 410.0 829.0 0.0 175.0 640.0 866.0 951.0 762.0 
755.0 777.0 229.0 375.0 1032.0 858.0 502.0 352.0 507.0 423.0 908.0 430.0 1009.0 743.0 580.0 448.0 622.0 1025.0 893.0 896.0 865.0 152.0 568.0 999.0 175.0 0.0 756.0 1008.0 1110.0 837.0 
461.0 123.0 560.0 381.0 355.0 597.0 378.0 459.0 408.0 372.0 393.0 374.0 318.0 150.0 329.0 352.0 747.0 290.0 138.0 278.0 235.0 663.0 316.0 533.0 640.0 756.0 0.0 300.0 487.0 229.0 
454.0 233.0 791.0 639.0 73.0 538.0 678.0 672.0 708.0 590.0 599.0 585.0 36.0 265.0 627.0 645.0 818.0 310.0 208.0 151.0 159.0 937.0 467.0 367.0 866.0 1008.0 300.0 0.0 217.0 449.0 
425.0 386.0 884.0 765.0 145.0 449.0 853.0 760.0 886.0 690.0 814.0 682.0 184.0 397.0 814.0 805.0 790.0 520.0 420.0 228.0 268.0 1065.0 544.0 226.0 951.0 1110.0 487.0 217.0 0.0 662.0 
689.0 347.0 684.0 494.0 519.0 826.0 358.0 611.0 371.0 530.0 166.0 537.0 479.0 379.0 279.0 391.0 955.0 234.0 243.0 484.0 444.0 714.0 522.0 749.0 762.0 837.0 229.0 449.0 662.0 0.0 
